data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[54],0.01,4,10,121.98999999999796,123.18000000000029,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[55],0.01,4,10,121.86999999999534,123.22000000000116,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[56],0.01,4,10,125.09000000000378,124.93999999999505,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[57],0.01,4,10,124.06999999999971,124.11000000000058,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[58],0.01,4,10,123.80000000000291,122.29000000000087,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[59],0.01,4,10,122.95999999999913,121.75,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[60],0.01,4,10,122.27999999999884,121.0,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[61],0.01,4,10,122.27000000000407,121.84999999999854,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[62],0.01,4,10,121.72000000000116,121.54999999999563,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[63],0.01,4,10,120.08999999999651,119.90000000000146,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[64],0.01,4,10,120.08999999999651,122.11000000000058,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[65],0.01,4,10,119.91000000000349,122.97999999999593,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[66],0.01,4,10,122.94000000000233,121.40999999999622,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[67],0.01,4,10,121.50999999999476,122.06000000000495,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[68],0.01,4,10,120.67000000000553,110.37999999999738,3.4425827388491445e-07,0.0002346273861784389,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[69],0.01,4,10,122.56000000000495,122.08000000000175,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[70],0.01,4,10,123.05000000000291,59.5199999999968,2.224995199847804e-06,0.0010648066836137582,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[71],0.01,4,10,121.91999999999825,121.2300000000032,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[72],0.01,4,10,121.05000000000291,122.68000000000029,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[73],0.01,4,10,121.59000000000378,122.18999999999505,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[74],0.01,4,10,121.81000000000495,24.659999999996217,1.110329916452428e-06,0.00025014848100241184,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[75],0.01,4,10,121.63999999999942,123.70000000000437,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[76],0.01,4,10,122.70000000000437,120.20999999999913,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[77],0.01,4,10,121.47000000000116,124.05999999999767,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[78],0.01,4,10,122.72000000000116,40.70999999999913,1.4922738903004486e-06,0.0010668322610111456,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[79],0.01,4,10,120.01000000000204,122.89999999999418,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[80],0.01,4,10,122.55999999999767,120.87999999999738,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[81],0.01,4,10,123.33000000000175,121.82999999999447,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[82],0.01,4,10,121.77000000000407,120.66999999999825,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[83],0.01,4,10,121.26000000000204,121.2699999999968,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[84],0.01,4,10,121.26000000000204,120.82999999999447,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[85],0.01,4,10,119.56999999999971,122.25,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[86],0.01,4,10,123.07999999999447,120.38999999999942,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[87],0.01,4,10,121.30000000000291,121.59999999999854,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[88],0.01,4,10,121.31000000000495,122.79999999999563,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[89],0.01,4,10,121.98999999999796,121.63999999999942,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[90],0.01,4,10,120.75,120.93999999999505,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[91],0.01,4,10,122.48999999999796,121.9800000000032,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[92],0.01,4,10,122.15999999999622,120.49000000000524,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[93],0.01,4,10,121.84000000000378,122.20999999999913,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[94],0.01,4,10,121.09999999999854,121.81999999999971,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[95],0.01,4,10,121.94000000000233,119.65000000000146,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[96],0.01,4,10,121.5,121.5,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[97],0.01,4,10,122.62000000000262,120.83000000000175,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[98],0.01,4,10,120.73999999999796,121.77000000000407,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[99],0.01,4,10,122.47000000000116,120.83999999999651,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[100],0.01,4,10,119.94999999999709,20.889999999999418,4.089206366115585e-06,0.0030661498942316655,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[101],0.01,4,10,123.51000000000204,32.38999999999942,1.0846920934171809e-06,0.0005340749352416243,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[102],0.01,4,10,122.65999999999622,121.93000000000029,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[103],0.01,4,10,121.02999999999884,32.05000000000291,9.277219526462467e-05,0.09308762295918535,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[104],0.01,4,10,121.56000000000495,121.36999999999534,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[105],0.01,4,10,120.79000000000087,55.17000000000553,3.4349968866647936e-07,0.00011025640990040288,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[106],0.01,4,10,121.33999999999651,121.77000000000407,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[107],0.01,4,10,123.54999999999563,121.76000000000204,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[108],0.01,4,10,121.79000000000087,123.54000000000087,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[109],0.01,4,10,121.08000000000175,121.37000000000262,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[110],0.01,4,10,122.65999999999622,122.18000000000029,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[111],0.01,4,10,120.22999999999593,121.29000000000087,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[112],0.01,4,10,119.44000000000233,121.65000000000146,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[113],0.01,4,10,121.26000000000204,9.989999999997963,3.0612289006562264e-05,0.02685483136430247,5,6
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[114],0.01,4,10,120.70000000000437,121.58999999999651,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[115],0.01,4,10,121.88999999999942,123.62999999999738,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[116],0.01,4,10,122.33000000000175,86.48999999999796,7.619413612142339e-07,0.0004935907269800976,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[117],0.01,4,10,123.90000000000146,122.59999999999854,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[118],0.01,4,10,122.15000000000146,122.06999999999971,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[119],0.01,4,10,120.86999999999534,122.91999999999825,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[120],0.01,4,10,120.2699999999968,121.06999999999971,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[121],0.01,4,10,121.97000000000116,122.52999999999884,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[122],0.01,4,10,122.08999999999651,121.56999999999971,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[123],0.01,4,10,120.70999999999913,61.69000000000233,3.9800577157430296e-07,0.00019868304066257778,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[124],0.01,4,10,122.08000000000175,55.29000000000087,2.6935727271318303e-07,9.361630305229193e-05,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[125],0.01,4,10,122.83000000000175,122.22999999999593,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[126],0.01,4,10,120.47999999999593,120.38999999999942,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[127],0.01,4,10,122.19999999999709,121.69999999999709,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[128],0.01,4,10,122.75999999999476,121.83999999999651,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[129],0.01,4,10,122.22000000000116,122.10000000000582,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[130],0.01,4,10,122.9600000000064,122.1299999999901,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[131],0.01,4,10,122.38000000000466,120.92999999999302,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[132],0.01,4,10,121.99000000000524,122.63999999999942,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[133],0.01,4,10,122.41999999999825,122.63000000000466,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[134],0.01,4,10,121.22999999999593,121.55999999999767,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[135],0.01,4,10,120.56999999999243,32.49000000000524,1.1955762709694654e-06,0.0006686723882460086,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[136],0.01,4,10,120.72000000000116,121.0,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[137],0.01,4,10,120.44000000000233,122.10000000000582,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[138],0.01,4,10,122.01000000000931,121.8299999999872,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[139],0.01,4,10,122.22999999999593,120.80999999999767,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[140],0.01,4,10,121.9600000000064,122.36999999999534,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[141],0.01,4,10,119.57000000000698,122.27999999999884,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[142],0.01,4,10,119.69000000000233,121.06999999999243,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[143],0.01,4,10,122.69999999999709,121.41999999999825,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[144],0.01,4,10,121.88999999999942,119.91999999999825,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[145],0.01,4,10,123.77999999999884,45.74000000000524,2.673874649423177e-07,3.741630878206012e-05,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[146],0.01,4,10,121.58000000000175,121.50999999999476,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[147],0.01,4,10,121.93000000000757,119.86000000000058,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[148],0.01,4,10,120.44999999999709,122.08999999999651,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[149],0.01,4,10,123.65000000000873,91.11000000000058,4.131385683271178e-06,0.0034116408607467864,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[150],0.01,4,10,121.75999999999476,16.29000000000815,1.2148752841746846e-06,0.0006161073103619117,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[151],0.01,4,10,121.44999999999709,120.89999999999418,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[152],0.01,4,10,120.92999999999302,121.4600000000064,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[153],0.01,4,10,121.5,119.55999999999767,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[154],0.01,4,10,120.3700000000099,69.67999999999302,3.323217561380785e-07,9.098466136701826e-05,1,2
